x,y,z,theta_0,theta_1
0.282324,-0.958969,-0.0259046,0,5.74514
-0.629132,-0.391179,0.671693,0,4.16607
0.505942,0.542676,-0.670467,0,4.45951
0.609994,0.354263,-0.708805,0,4.14043
-0.375859,0.760516,-0.529477,0,3.15564
0.622896,-0.304868,0.720455,0,1.43571
-0.835945,0.14526,0.52924,0,3.02177
0.743666,-0.573308,-0.343918,0,2.76304
-0.482279,0.124879,0.867071,0,3.57021
0.0222893,-0.69288,0.720708,0,4.27667
-0.970374,0.0909451,-0.223839,0,1.64795
-0.25141,-0.947052,0.199714,0,5.44428
-0.100139,0.222981,0.969666,0,3.51393
0.701379,-0.581232,0.412598,0,1.80793
-0.0784933,0.792714,-0.604519,0,4.61899
0.979613,0.038038,0.19726,0,1.89542
-0.112189,-0.612457,0.782502,0,4.23388
-0.444054,-0.893664,0.0646547,0,5.65062
-0.550986,-0.83196,-0.065249,0,5.80518
-0.333854,-0.804779,0.490788,0,5.03941
-0.853045,-0.513679,-0.0919115,0,0.0933113
0.721909,0.638701,0.266287,0,0.312673
-0.0812142,-0.145993,-0.985946,0,1.49954
0.849987,0.0352605,0.525622,0,1.29048
0.158516,0.353101,0.922059,0,0.654382
-0.635822,0.34499,0.690444,0,3.15193
-0.558624,0.535458,0.633423,0,3.02461
0.73238,0.678844,-0.0528247,0,6.14918
-0.790987,0.390849,0.470719,0,2.87876
-0.713056,-0.700772,-0.0216818,0,5.82454
-0.455556,0.441668,-0.772915,0,2.84688
-0.0928271,-0.347888,-0.932929,0,0.890525
0.113938,0.94596,-0.303608,0,5.01591
0.457486,0.580884,0.673261,0,0.400161
-0.00690011,-0.998194,-0.05967,0,5.71849
-0.307087,-0.548167,-0.777953,0,0.565582
-0.325276,0.154637,-0.932889,0,2.01883
0.651928,0.756231,0.0557169,0,6.25064
-0.44604,-0.740173,-0.503182,0,0.0633544
-0.000267117,-0.960744,0.277436,0,5.35313
0.469831,0.782529,-0.408543,0,4.88547
-0.369824,-0.922227,-0.112812,0,5.79204
-0.429304,0.548904,-0.717219,0,3.12241
0.845708,-0.4993,-0.188357,0,2.67298
0.00958243,-0.990489,0.137257,0,5.45692
-0.148279,0.987066,0.0609425,0,5.71028
0.560405,-0.229959,-0.795654,0,3.25288
0.685188,0.10955,0.720081,0,1.07929
0.359897,0.829155,0.427757,0,0.0953987
0.0361995,0.710923,-0.702337,0,4.55791
-0.070381,-0.622442,-0.779495,0,0.484281
-0.746913,-0.123925,-0.653272,0,1.08922
-0.959214,0.218366,-0.179514,0,1.79353
0.147677,0.8472,-0.510337,0,4.8218
0.0341203,-0.839235,-0.542698,0,0.0729812
0.716729,0.64894,0.255296,0,0.299423
0.0108337,0.648448,-0.761182,0,4.51192
0.283957,-0.76806,-0.57398,0,0.434479
-0.533146,0.169359,0.828899,0,3.52548
0.460906,-0.450496,-0.764604,0,3.00795
-0.668125,-0.496176,-0.554453,0,0.655464
0.141809,-0.558942,0.816991,0,4.04334
0.316963,0.763903,0.562127,0,0.173009
-0.402013,0.90977,-0.103463,0,2.87994
-0.245594,0.240384,0.939095,0,3.56679
-0.937558,0.0341868,-0.346144,0,1.50957
-0.96762,0.169083,0.18741,0,2.47146
0.354,-0.722994,-0.593265,0,1.16196
0.462546,0.882838,-0.081542,0,5.48413
0.512287,-0.691434,-0.509393,0,2.66289
0.687903,-0.576061,0.441524,0,1.78056
0.689644,0.354229,-0.631595,0,4.14831
0.634514,0.0374808,0.772002,0,1.1269
-0.161387,0.586268,0.793879,0,6.15534
-0.684723,0.492601,0.537121,0,2.92505
0.624861,-0.117371,0.771863,0,1.20197
0.827663,0.398454,-0.395233,0,4.38608
0.086616,-0.434659,-0.89642,0,1.08614
-0.570297,0.0887659,0.816628,0,3.56658
0.676981,0.719764,0.153741,0,0.106559
-0.273184,0.305659,-0.912109,0,3.10938
-0.611129,0.567409,0.551877,0,2.91672
0.0377142,0.933354,-0.35697,0,4.95026
-0.117627,0.411,0.904015,0,3.52016
-0.215649,0.118697,0.96923,0,3.63686
0.951318,-0.2299,0.205282,0,2.14607
-0.559289,0.147877,0.815676,0,3.53464
0.911606,-0.295344,-0.285914,0,2.8002
0.876303,0.170202,-0.450693,0,3.3393
0.812249,0.358239,0.460344,0,0.854193
0.97792,0.172675,0.117709,0,1.76445
-0.156419,-0.268109,-0.950606,0,1.02327
0.177231,0.936513,-0.302542,0,5.02214
-0.164132,-0.0854826,-0.982728,0,1.45426
0.259886,-0.886912,-0.381898,0,6.22091
-0.490682,0.868939,-0.0646208,0,2.52626
0.0261002,0.960775,-0.276097,0,5.01933
-0.153719,-0.986934,0.0482869,0,5.60936
-0.334398,0.0510316,-0.941049,0,1.54613
0.260591,0.354955,0.89783,0,0.634103
0.696066,0.42622,-0.57778,0,4.29954
-0.0447123,-0.553342,-0.831753,0,0.582743
0.624868,-0.751363,0.212116,0,2.01846
0.725386,-0.597317,0.342094,0,1.89389
-0.931753,-0.0591441,-0.358243,0,1.44713
0.3172,0.457134,0.830911,0,0.544753
0.110137,0.714469,-0.690944,0,4.58794
-0.722813,0.217286,-0.655994,0,1.55044
0.433799,-0.58265,0.687268,0,2.62284
-0.583737,-0.805544,-0.101733,0,5.86486
-0.150424,0.981365,0.119566,0,5.81058
0.0315035,-0.843897,0.535579,0,4.86007
-0.917747,0.394135,-0.0489646,0,2.30191
0.620978,-0.0675144,0.780915,0,1.18269
-0.751504,0.361,-0.552196,0,1.79176
0.520757,-0.853449,-0.0209097,0,0.478518
0.747967,0.0685309,-0.660188,0,3.472
-0.168919,-0.83471,-0.524142,0,0.0528566
-0.78243,0.579978,0.226777,0,2.58617
-0.978953,0.00609377,0.203997,0,2.52673
0.306992,0.921632,-0.237384,0,5.10958
0.17208,-0.0816205,-0.981696,0,3.52336
0.309471,0.945275,-0.103355,0,5.40917
-0.821999,-0.33497,-0.460557,0,0.863299
-0.112231,-0.0787149,0.99056,0,3.80701
0.622055,-0.767088,0.156921,0,2.03259
-0.622494,0.132316,0.771358,0,3.50574
0.444565,-0.809971,0.382505,0,1.51302
-0.569939,-0.0862232,-0.817151,0,1.09544
0.962433,-0.270882,-0.0186085,0,2.47793
-0.0910362,-0.427515,0.899413,0,4.0331
0.849665,-0.523579,0.0627283,0,2.39371
0.651636,-0.246886,-0.717229,0,3.21506
0.27441,-0.805678,0.524959,0,4.4621
0.597368,0.577927,0.556015,0,0.428259
0.626726,0.622242,0.469074,0,0.386952
-0.705397,-0.63174,0.321435,0,4.95934
-0.0946434,0.706085,0.701774,0,0.070915
-0.743418,0.654147,-0.139362,0,2.32187
0.436424,0.841161,-0.319346,0,5.05492
0.0467221,-0.60974,0.791223,0,4.12097
0.341834,-0.443573,-0.828488,0,2.91524
0.232392,0.256379,0.938224,0,0.721496
-0.761429,-0.0808434,-0.643188,0,1.13045
-0.745559,0.578218,-0.331369,0,2.17354
0.198329,-0.772131,0.603721,0,4.37224
-0.645316,0.144278,-0.750168,0,1.40445
-0.116336,-0.960124,-0.25422,0,5.92752
-0.87351,-0.385216,0.29764,0,4.1817
0.932076,-0.128187,-0.338824,0,2.97083
-0.633509,0.350179,0.689957,0,3.15013
0.908814,-0.0705436,-0.411194,0,3.11332
-0.848114,0.498424,0.179656,0,2.5401
0.39231,0.87133,-0.294748,0,5.0733
0.125118,-0.612283,-0.780676,0,0.558295
-0.121954,0.888116,-0.443145,0,4.79294
-0.709522,-0.311041,0.632323,0,4.0983
-0.565652,-0.738917,-0.366114,0,6.26807
0.295689,0.903797,-0.309384,0,5.04541
0.614693,0.134997,0.777128,0,1.0419
0.553664,-0.0452081,0.831512,0,1.16696
0.406355,-0.901636,0.148078,0,6.01576
0.446788,0.439577,-0.7792,0,4.30132
0.506049,-0.715539,-0.481579,0,2.60501
-0.0414855,0.811405,0.583011,0,0.0615292
0.0165545,0.97025,-0.24154,0,5.04534
0.0731175,-0.511072,0.856422,0,4.03123
0.0448702,-0.969329,-0.241635,0,5.9647
0.128302,-0.18637,0.974066,0,3.81859
0.621058,0.719369,0.311119,0,0.259046
-0.0136004,-0.89667,-0.44249,0,6.1898
-0.977695,0.187627,0.0943895,0,2.39052
-0.366913,0.710333,0.600668,0,0.943881
-0.0850689,-0.859725,-0.503624,0,0.0102687
0.513464,-0.75408,-0.409533,0,2.53425
-0.43353,0.885498,-0.16717,0,2.7568
0.541471,0.794725,-0.274264,0,5.08148
0.476265,-0.0249058,0.878949,0,1.15267
0.835135,-0.46467,0.294332,0,1.98077
-0.24369,0.953059,0.179702,0,5.89998
0.176835,-0.412804,0.893489,0,3.9479
0.82895,0.523829,-0.196077,0,5.74076
0.791452,-0.484689,0.372398,0,1.87261
0.115508,-0.739744,-0.6629,0,0.201306
0.243934,0.703278,0.667754,0,0.226109
-0.265886,0.90065,-0.343708,0,4.5578
-0.824325,-0.564421,-0.0437895,0,6.03222
-0.201539,0.257284,-0.945086,0,3.06415
-0.0611595,-0.705319,-0.706247,0,0.313588
-0.650306,-0.42637,0.628737,0,4.19866
0.249702,0.90225,0.351559,0,6.18757
-0.107837,-0.0893356,-0.990147,0,1.57024
0.8487,0.0751662,0.523506,0,1.26157
0.738504,0.62473,0.253624,0,0.316833
0.235113,0.376768,0.895973,0,0.61753
-0.308489,0.404599,0.860892,0,3.38343
0.984925,0.0738409,-0.156432,0,2.59694
0.56863,-0.267981,-0.777719,0,3.22721
0.0650106,0.984818,-0.160959,0,5.13729
-0.126529,0.970259,-0.206366,0,5.02334
-0.709955,0.704247,4.42535e-05,0,2.43873
0.805898,-0.314758,-0.501454,0,3.03917
-0.559782,0.752238,-0.347538,0,2.46753
-0.444477,0.205304,-0.871946,0,1.66522
-0.25904,0.823443,0.504817,0,0.0999651
0.88738,-0.13344,-0.441305,0,3.10109
-0.615924,0.699893,0.361647,0,2.65297
0.774312,0.448374,-0.446543,0,4.42999
-0.399305,-0.611918,0.682724,0,4.34094
-0.177468,-0.833333,-0.523508,0,0.0553594
-0.452508,0.468475,-0.758793,0,2.92153
0.198718,0.802902,0.562013,0,0.121658
-0.706439,0.452995,-0.543819,0,1.93485
-0.704228,0.283604,-0.65087,0,1.64145
0.989448,-0.0292291,0.14191,0,2.07253
0.304835,-0.375946,-0.875066,0,2.99007
-0.720065,-0.683967,0.117027,0,5.54648
0.0926803,0.25204,-0.963269,0,3.95812
-0.376356,-0.915339,-0.143212,0,5.82324
0.0556953,-0.983969,-0.169422,0,5.88604
0.497515,0.255029,-0.829119,0,4.04065
-0.398947,0.377066,-0.83586,0,2.74598
-0.457214,0.872151,0.174089,0,1.74824
-0.115766,-0.0548593,-0.99176,0,1.66647
-0.507005,-0.726751,0.463442,0,4.93044
0.403176,0.87655,-0.262886,0,5.08796
-0.864389,0.166809,-0.474349,0,1.54845
0.431034,-0.0212286,0.902086,0,1.14296
0.29431,0.0294121,-0.955257,0,3.69259
-0.666499,0.700928,0.253929,0,2.59598
-0.133875,0.228618,-0.964267,0,3.22571
-0.805715,0.543259,-0.235995,0,2.21196
0.631193,-0.679013,-0.374882,0,2.72649
-0.503307,0.2055,-0.839316,0,1.59891
0.611573,-0.552442,0.56638,0,1.70599
-0.880228,-0.452266,0.143718,0,4.9686
-0.475435,0.243687,-0.845327,0,1.70625
-0.00432262,0.298694,0.954339,0,2.7344
0.280054,-0.561677,-0.778517,0,2.59273
-0.616791,-0.786967,-0.0158431,0,5.76823
0.0808736,0.334327,-0.938981,0,4.05362
0.671977,0.716218,-0.188359,0,5.56192
0.705088,0.70892,-0.0168484,0,6.20104
0.590141,-0.37936,0.712615,0,1.47516
-0.767831,0.53324,0.355091,0,2.67313
0.408443,-0.863647,-0.295445,0,0.459842
0.613813,-0.473889,-0.631398,0,3.03574
0.061569,0.410982,-0.909562,0,4.1113
0.919741,0.190905,-0.342975,0,3.11743
0.205703,0.439548,-0.874348,0,4.2026
0.109561,-0.753557,-0.648188,0,0.189501
0.949,0.0921932,0.301495,0,1.57466
-0.738056,-0.314618,-0.596899,0,0.900576
0.349056,0.902537,-0.252163,0,5.09131
0.0175317,-0.166863,-0.985824,0,2.20543
-0.559886,0.0729624,0.825351,0,3.57877
-0.697106,-0.222056,0.681714,0,4.01119
-0.157685,0.56374,-0.81076,0,4.25286
-0.895001,0.250423,0.369137,0,2.79393
0.958906,0.28325,-0.0164266,0,1.70521
0.279543,-0.712319,0.643784,0,3.95431
0.640454,-0.420706,-0.642515,0,3.08015
0.0127841,-0.768442,-0.639791,0,0.172247
-0.4188,0.0115224,0.908005,0,3.68599
0.451342,-0.675166,-0.583473,0,2.60702
0.991226,0.0238012,-0.130014,0,2.55027
-0.376053,-0.644691,-0.665551,0,0.356606
0.102125,-0.931155,-0.350029,0,6.04741
-0.43579,0.833723,-0.339107,0,2.97958
0.606108,-0.765657,0.215413,0,2.00158
0.998301,0.00119179,0.0582594,0,2.15262
-0.274444,-0.300167,0.913554,0,4.00924
-0.248325,0.74786,0.615663,0,0.110722
-0.603391,-0.631546,0.486897,0,4.78744
-0.00779921,0.913586,-0.40657,0,4.89297
0.229777,0.889812,-0.394254,0,4.93722
-0.699393,-0.709666,-0.0849912,0,5.88549
-0.910441,0.0175364,-0.413268,0,1.48436
0.298666,0.718242,-0.628432,0,4.66253
0.600186,-0.521311,-0.606639,0,2.99271
0.717217,-0.653552,-0.241804,0,2.70822
-0.899366,-0.289528,-0.327588,0,0.970704
-0.128253,-0.453072,0.8822,0,4.05194
-0.932436,0.29401,0.210053,0,2.55896
0.213763,-0.638143,0.739648,0,4.05344
0.299845,-0.515428,-0.802762,0,2.72766
0.0344579,-0.386284,-0.921736,0,0.977884
0.0320449,0.743954,0.667462,0,0.10161
0.980392,0.15205,-0.125349,0,2.52892
-0.542256,-0.83408,0.101339,0,5.62922
-0.7558,0.471309,-0.45457,0,1.98213
0.780245,-0.611045,-0.13357,0,2.6108
0.43199,-0.523206,-0.734602,0,2.91066
-0.178115,-0.0383497,0.983262,0,3.7762
-0.714334,0.692724,0.0993015,0,2.50634
-0.137543,-0.580771,-0.802364,0,0.528963
-0.179554,-0.687993,0.703155,0,4.29983
-0.408701,-0.901891,-0.139841,0,5.8354
0.528187,-0.804925,0.270395,0,1.73451
-0.643836,-0.339955,-0.685497,0,0.875193
-0.972989,-0.0984149,-0.208823,0,1.4869
-0.994354,-0.106036,-0.00402608,0,1.78971
0.766403,-0.642336,-0.00549481,0,2.45635
-0.514718,0.571042,0.639512,0,3.01502
0.545932,-0.837787,-0.00842112,0,1.03057
-0.918247,-0.0282193,-0.395,0,1.45771
0.761293,0.452418,-0.46449,0,4.42417
-0.876063,0.290858,-0.384596,0,1.73638
-0.255572,0.965205,-0.0553315,0,5.37862
-0.868412,-0.153728,-0.47141,0,1.13896
0.209359,-0.275905,-0.938107,0,3.1271
0.342605,0.721655,-0.601528,0,4.67638
-0.975765,0.153135,0.156312,0,2.43737
-0.771748,-0.440212,-0.458933,0,0.718883
0.116976,-0.934447,-0.336341,0,6.03972
0.816174,-0.317365,-0.482845,0,3.03195
-0.561656,-0.184868,-0.806453,0,0.997486
0.677637,-0.363613,-0.639214,0,3.11753
-0.450769,0.745445,-0.491039,0,2.82232
0.065989,-0.731445,0.6787,0,4.32673
0.0715026,-0.827059,-0.557549,0,0.104527
-0.715266,-0.238776,0.656796,0,4.03316
0.40253,0.775365,0.486599,0,0.164861
-0.238995,0.20751,0.948589,0,3.58628
-0.218787,0.833607,0.50718,0,0.0689849
0.624544,-0.131882,-0.769774,0,3.29514
-0.291907,-0.374486,0.880086,0,4.0545
0.613398,-0.394496,0.684189,0,1.48272
-0.284158,0.952126,-0.112743,0,5.06176
-0.89398,0.42797,-0.132822,0,2.24639
-0.315813,-0.14229,-0.938091,0,1.05247
-0.504708,0.652966,-0.564717,0,2.51987
-0.86942,0.24373,0.429772,0,2.8561
-0.508927,-0.366382,-0.778946,0,0.852659
0.178113,0.0319929,0.98349,0,1.19992
-0.155789,0.246129,-0.956635,0,3.17109
0.189156,0.000263491,0.981947,0,1.48046
-0.907676,0.0999912,-0.407585,0,1.51961
-0.776072,-0.625769,-0.0782696,0,5.97407
0.830655,0.54931,0.0909429,0,0.435949
0.0450397,0.905991,-0.420894,0,4.89716
0.275922,-0.781908,-0.559005,0,0.386532
0.235471,-0.369596,-0.898862,0,2.90908
-0.580614,0.494421,0.646866,0,3.05508
0.128861,-0.301811,0.944619,0,3.90332
-0.112461,0.653088,-0.748885,0,4.433
-0.189063,-0.668088,0.719662,0,4.29228
-0.861111,-0.252857,0.441079,0,3.94045
-0.805166,0.318208,0.500451,0,2.92156
-0.540424,-0.81092,-0.224389,0,6.06192
0.464228,0.0391507,-0.88485,0,3.70367
0.483402,0.788212,0.380846,0,0.148063
-0.1038,0.367399,0.924253,0,3.48217
-0.400711,-0.859427,0.317517,0,5.16053
-0.229934,-0.814996,-0.531895,0,0.0802491
-0.42031,-0.904401,0.0734705,0,5.6412
0.0722247,-0.649819,-0.75665,0,0.390841
0.789951,0.431385,0.435757,0,0.745583
0.738206,0.579244,0.345728,0,0.423336
0.611159,-0.784322,-0.106412,0,2.21913
-0.115291,0.14514,-0.982671,0,3.15456
-0.433047,-0.198389,-0.879268,0,1.01071
-0.931191,-0.0204977,0.363955,0,2.79136
-0.645798,-0.659434,0.384827,0,4.899
0.875313,0.459566,0.150419,0,0.707516
0.104018,-0.832209,-0.544618,0,0.105869
0.675089,0.66167,0.326263,0,0.319737
-0.256791,-0.55817,-0.78899,0,0.547125
-0.789772,0.557719,0.255361,0,2.60401
-0.988316,0.0480914,0.144636,0,2.41937
-0.452241,-0.843771,-0.289013,0,6.08277
-0.570157,0.599541,-0.561668,0,2.30675
0.85633,0.254852,0.449165,0,1.02091
0.750637,-0.171696,-0.638016,0,3.23696
-0.72089,-0.103415,-0.685291,0,1.10784
-0.0475656,-0.962929,0.265528,0,5.35404
-0.928746,-0.185011,0.321249,0,3.05127
0.25661,-0.548121,-0.796062,0,2.51145
-0.808241,-0.347446,-0.475423,0,0.849944
0.427504,0.41562,-0.802808,0,4.27633
-0.352533,-0.436686,0.827663,0,4.10109
0.0851001,0.161316,-0.983227,0,3.85902
0.426159,-0.854165,-0.297977,0,0.620871
-0.305258,-0.660099,-0.686358,0,0.368357
0.927306,-0.368437,-0.0660102,0,2.5608
-0.400382,-0.421459,0.813675,0,4.10623
0.141424,0.898877,0.414753,0,6.20911
-0.898892,-0.337325,-0.279652,0,0.889256
0.106271,-0.771986,-0.626693,0,0.17382
-0.216327,-0.886049,0.410024,0,5.20721
-0.546026,0.833563,0.0838317,0,2.43882
-0.50295,-0.743593,0.44058,0,4.96207
0.380203,-0.163766,-0.910289,0,3.48598
-0.301365,-0.69414,-0.653719,0,0.300225
-0.626961,0.690751,-0.360253,0,2.31053
0.844973,-0.530605,-0.0669266,0,2.55049
0.464077,-0.874838,0.138892,0,6.23405
0.609067,-0.783336,0.124188,0,2.01333
0.780122,0.619712,0.0858313,0,0.189542
-0.251503,0.958781,0.132233,0,5.85695
0.246046,-0.955102,-0.165049,0,5.89177
-0.139224,0.885958,-0.442374,0,4.77685
0.89408,0.446437,0.0362591,0,0.705993
-0.26636,-0.597574,-0.756279,0,0.491434
0.264092,-0.825658,0.498543,0,4.61824
-0.266341,-0.329332,0.905871,0,4.02235
-0.253927,0.374435,-0.891807,0,3.4519
-0.767802,-0.30273,0.564654,0,4.08185
0.826014,0.112374,-0.552334,0,3.38287
-0.872664,-0.362508,-0.327177,0,0.825372
0.223898,-0.281999,-0.932924,0,3.12785
0.305369,0.163046,0.938172,0,0.813511
-0.737333,0.664015,0.124191,0,2.52274
0.279079,0.470976,-0.836837,0,4.29075
-0.680996,0.639434,-0.356889,0,2.22991
