x,y,z,wedge_x,wedge_y,wedge_z
0.606108,-0.765657,0.215413,10.2651,7.62613,-1.42679
0.998301,0.00119179,0.0582594,0.587293,9.1739,-6.54965
-0.274444,-0.300167,0.913554,5.82067,4.67796,3.45571
-0.248325,0.74786,0.615663,9.79554,5.81768,-4.69886
-0.603391,-0.631546,0.486897,2.49105,-0.505811,2.88611
-0.00779921,0.913586,-0.40657,6.41703,0.14773,0.860166
0.229777,0.889812,-0.394254,5.58472,-1.47297,0.816711
-0.699393,-0.709666,-0.0849912,0.509752,-0.34866,-1.36344
-0.910441,0.0175364,-0.413268,2.34695,4.37637,-4.65114
0.298666,0.718242,-0.628432,6.43502,-0.87583,2.44824
0.600186,-0.521311,-0.606639,6.94577,7.12846,-0.27272
0.717217,-0.653552,-0.241804,9.4946,10.8398,-0.13413
-0.899366,-0.289528,-0.327588,0.250263,2.89571,-3.50669
-0.128253,-0.453072,0.8822,6.01938,4.31552,2.98872
-0.932436,0.29401,0.210053,2.89177,8.72483,-1.05521
0.213763,-0.638143,0.739648,10.8007,6.16401,2.91017
0.299845,-0.515428,-0.802762,7.69305,7.26341,-1.1665
0.0344579,-0.386284,-0.921736,8.62748,5.90768,-2.67315
0.0320449,0.743954,0.667462,9.67065,4.01765,-5.66943
0.980392,0.15205,-0.125349,-1.55342,8.77246,-4.23535
-0.542256,-0.83408,0.101339,3.14767,-1.62793,-0.934542
-0.7558,0.471309,-0.45457,6.3892,7.44876,-2.68197
0.780245,-0.611045,-0.13357,8.28321,11.2748,-0.772185
0.43199,-0.523206,-0.734602,7.47683,7.23823,-0.775965
-0.178115,-0.0383497,0.983262,8.73654,6.66314,1.17766
-0.714334,0.692724,0.0993015,5.69977,6.85312,-0.400604
-0.137543,-0.580771,-0.802364,8.39868,3.98149,-4.62805
-0.179554,-0.687993,0.703155,8.02864,2.52439,4.12895
-0.408701,-0.901891,-0.139841,5.03413,-2.01179,-2.02401
0.528187,-0.804925,0.270395,10.984,6.82153,-1.49237
-0.643836,-0.339955,-0.685497,3.4395,6.03384,-5.67239
-0.972989,-0.0984149,-0.208823,0.446886,3.59181,-3.65349
-0.994354,-0.106036,-0.00402608,-0.71319,4.33524,-2.60625
0.766403,-0.642336,-0.00549481,8.29083,10.6892,-1.35969
-0.514718,0.571042,0.639512,7.30427,9.24014,-1.09915
0.545932,-0.837787,-0.00842112,11.5313,6.47754,-2.53104
-0.918247,-0.0282193,-0.395,1.97746,4.16092,-4.53596
0.761293,0.452418,-0.46449,3.39925,-0.247615,5.76612
-0.876063,0.290858,-0.384596,4.38311,6.40758,-3.77127
-0.255572,0.965205,-0.0553315,8.70005,2.18291,-1.07738
-0.868412,-0.153728,-0.47141,1.59281,4.78762,-4.58297
0.209359,-0.275905,-0.938107,7.9954,7.43715,-0.317803
0.342605,0.721655,-0.601528,6.198,-1.05866,2.5457
-0.975765,0.153135,0.156312,0.758177,7.98601,-1.67943
-0.771748,-0.440212,-0.458933,0.952518,3.10856,-3.88786
0.116976,-0.934447,-0.336341,9.71586,1.92516,-4.01524
0.816174,-0.317365,-0.482845,3.36909,7.81019,0.927684
-0.561656,-0.184868,-0.806453,4.44982,6.55746,-4.93481
0.677637,-0.363613,-0.639214,4.88236,6.77759,0.50961
-0.450769,0.745445,-0.491039,9.09421,5.47801,-0.349241
0.065989,-0.731445,0.6787,10.3635,4.5189,3.12398
0.0715026,-0.827059,-0.557549,7.57833,2.71103,-3.5198
-0.715266,-0.238776,0.656796,3.87271,4.26821,5.64522
0.40253,0.775365,0.486599,6.46957,0.732713,-5.67036
-0.238995,0.20751,0.948589,9.19306,7.28898,0.654405
-0.218787,0.833607,0.50718,10.0681,5.14387,-4.82236
0.624544,-0.131882,-0.769774,4.23425,7.19108,1.83008
-0.291907,-0.374486,0.880086,5.42844,4.12692,3.73636
0.613398,-0.394496,0.684189,6.60853,9.15917,-2.59413
-0.284158,0.952126,-0.112743,8.06659,2.36504,-0.44763
-0.89398,0.42797,-0.132822,4.38531,7.45829,-1.73652
-0.315813,-0.14229,-0.938091,6.29851,5.57869,-3.4765
-0.504708,0.652966,-0.564717,9.07463,6.18568,-0.973217
-0.86942,0.24373,0.429772,4.1354,10.0138,0.0363437
-0.508927,-0.366382,-0.778946,4.95759,6.1467,-6.00479
0.178113,0.0319929,0.98349,8.48675,7.15835,-2.11445
-0.155789,0.246129,-0.956635,6.21169,4.13501,-0.0460804
0.189156,0.000263491,0.981947,8.527,7.12944,-1.87189
-0.907676,0.0999912,-0.407585,2.73426,4.72408,-4.6603
-0.776072,-0.625769,-0.0782696,-0.107618,0.28705,-1.46259
0.830655,0.54931,0.0909429,0.126517,0.913656,-6.56165
0.0450397,0.905991,-0.420894,6.21054,-0.225529,0.906251
0.275922,-0.781908,-0.559005,8.81584,5.46599,-2.29656
0.235471,-0.369596,-0.898862,7.92593,7.38485,-0.819897
-0.580614,0.494421,0.646866,6.88933,9.79638,-0.442017
0.128861,-0.301811,0.944619,8.44493,6.28126,0.758132
-0.112461,0.653088,-0.748885,9.8879,2.01633,-0.185159
-0.189063,-0.668088,0.719662,7.88513,2.5378,4.14167
-0.861111,-0.252857,0.441079,0.0966085,3.97063,2.70128
-0.805166,0.318208,0.500451,4.93855,10.3399,0.287756
-0.540424,-0.81092,-0.224389,2.8774,-1.57733,-2.12621
0.464228,0.0391507,-0.88485,6.68814,7.68361,3.68325
0.483402,0.788212,0.380846,5.39185,0.459449,-5.69531
-0.1038,0.367399,0.924253,8.85406,7.28133,-1.28798
-0.400711,-0.859427,0.317517,5.61561,-2.38851,0.635793
-0.229934,-0.814996,-0.531895,7.09877,0.515707,-4.52303
-0.42031,-0.904401,0.0734705,5.22879,-2.18746,-1.36255
0.0722247,-0.649819,-0.75665,7.98318,4.4964,-3.23976
0.789951,0.431385,0.435757,1.8669,3.04115,-7.19641
0.738206,0.579244,0.345728,1.18757,1.26513,-6.75676
0.611159,-0.784322,-0.106412,11.1653,7.68719,-2.11128
-0.115291,0.14514,-0.982671,6.04273,4.21868,0.0367028
-0.433047,-0.198389,-0.879268,5.59455,5.96156,-4.14404
-0.931191,-0.0204977,0.363955,-0.483697,7.18424,-0.68854
-0.645798,-0.659434,0.384827,1.82295,-0.754352,2.13963
0.875313,0.459566,0.150419,0.0599386,2.01068,-7.1057
0.104018,-0.832209,-0.544618,7.69602,2.9252,-3.42406
0.675089,0.66167,0.326263,1.32939,0.722852,-6.54668
-0.256791,-0.55817,-0.78899,7.93308,3.51209,-5.35192
-0.789772,0.557719,0.255361,5.6991,8.27196,-0.601467
-0.988316,0.0480914,0.144636,0.0549236,7.40593,-1.7244
-0.452241,-0.843771,-0.289013,3.64082,-1.67991,-2.41379
-0.570157,0.599541,-0.561668,8.59204,6.66563,-1.4023
0.85633,0.254852,0.449165,2.49852,4.63853,-7.39326
0.750637,-0.171696,-0.638016,3.26261,7.49794,1.85023
-0.72089,-0.103415,-0.685291,2.81792,6.31833,-4.78858
-0.0475656,-0.962929,0.265528,10.4167,-1.2228,-1.56215
-0.928746,-0.185011,0.321249,-1.22832,5.57179,-0.170244
0.25661,-0.548121,-0.796062,7.7805,7.06389,-1.39011
-0.808241,-0.347446,-0.475423,1.06963,3.9408,-4.24152
0.427504,0.41562,-0.802808,6.56872,2.63173,5.30461
-0.352533,-0.436686,0.827663,5.1133,3.5988,4.10507
0.0851001,0.161316,-0.983227,6.89003,4.50824,1.67014
0.426159,-0.854165,-0.297977,11.6698,6.96151,-2.52143
-0.305258,-0.660099,-0.686358,7.46833,2.14152,-5.20533
0.927306,-0.368437,-0.0660102,4.28064,11.8497,-2.79489
-0.400382,-0.421459,0.813675,5.10102,3.6231,4.34404
0.141424,0.898877,0.414753,9.97728,1.15785,-5.40028
-0.898892,-0.337325,-0.279652,-0.00411095,2.48015,-3.21735
0.106271,-0.771986,-0.626693,7.44455,3.40199,-3.1958
-0.216327,-0.886049,0.410024,8.07137,-2.05708,-0.0556978
-0.546026,0.833563,0.0838317,6.79784,4.3195,-0.381454
-0.50295,-0.743593,0.44058,3.59351,-1.63067,1.93271
0.380203,-0.163766,-0.910289,6.9631,7.89652,1.8798
-0.301365,-0.69414,-0.653719,7.26824,1.67613,-5.04048
-0.626961,0.690751,-0.360253,7.45538,6.55339,-0.987481
0.844973,-0.530605,-0.0669266,7.37811,11.4704,-1.29929
0.464077,-0.874838,0.138892,11.8119,5.34102,-2.51382
0.609067,-0.783336,0.124188,10.4256,7.4818,-1.6448
0.780122,0.619712,0.0858313,0.47117,-0.0279016,-6.17384
-0.251503,0.958781,0.132233,10.4032,2.44213,-2.65868
0.246046,-0.955102,-0.165049,11.3509,3.91492,-3.40108
-0.139224,0.885958,-0.442374,7.41029,1.34747,0.67068
0.89408,0.446437,0.0362591,-0.0929157,1.98331,-6.64041
-0.26636,-0.597574,-0.756279,7.86576,3.08848,-5.35784
0.264092,-0.825658,0.498543,12.4358,6.32593,1.23817
-0.266341,-0.329332,0.905871,5.71412,4.51876,3.48338
-0.253927,0.374435,-0.891807,7.73809,4.318,-0.34285
-0.767802,-0.30273,0.564654,2.59442,3.63203,5.19044
0.826014,0.112374,-0.552334,1.69544,8.56826,3.59034
-0.872664,-0.362508,-0.327177,0.153961,2.45698,-3.29219
0.223898,-0.281999,-0.932924,7.95806,7.47564,-0.312283
0.305369,0.163046,0.938172,7.90174,7.18674,-3.9096
-0.737333,0.664015,0.124191,5.68141,7.21717,-0.45768
0.279079,0.470976,-0.836837,7.09536,2.16732,3.74056
-0.680996,0.639434,-0.356889,7.02494,7.04237,-1.42133
