x,y,z,form0_x,form0_y,form0_z,form1_x,form1_y,form1_z,form2_x,form2_y,form2_z
0.850286,-1.48758,0.958062,0.75775,0.309759,0.0463779,0.664056,-0.830381,0.2455,0.10129,-0.48008,0.0950392
0.231538,-0.975262,-0.0688123,1.46228,0.342575,0.128199,0.0722986,0.115456,1.08293,0.316603,-0.0202106,-0.437511
0.0667547,0.997928,0.0178121,-1.39857,0.120013,-0.126694,0.0333343,0.000977657,0.973502,0.517322,-0.0887817,0.0657433
1.45576,-1.42885,0.999207,0.573973,0.309522,-0.0273334,0.598001,-0.483163,-0.0371377,-0.208266,-0.242257,0.012712
2.29127,0.883416,-0.890145,-0.158827,0.631371,0.0272982,-0.754632,-0.476263,-0.416824,0.561184,-0.864052,0.102007
-0.559627,0.931296,0.406851,-1.37625,-0.901534,-0.122023,-0.315514,0.223106,0.747909,-0.210619,-0.191572,-0.0469925
1.5037,2.07733,-0.825466,-0.317786,0.386743,0.0802248,-0.551998,-0.656419,-0.633432,0.462349,-0.80813,-0.259311
-1.81093,0.584141,0.995266,-0.401199,-0.953146,0.0222331,-0.728133,0.0991367,0.0145928,-0.303004,-0.760029,0.0236747
0.84203,-2.81078,-0.356767,0.599774,0.207641,-0.0997976,-0.0536857,0.257881,-0.628383,0.240922,-0.163121,0.501898
0.335234,2.74261,0.646372,-0.403382,-0.00169844,0.0700711,0.0473437,0.73656,-1.02824,0.120237,-0.0970413,0.0818535
2.00798,0.680745,-0.992745,-0.0775391,0.741734,0.0152846,-1.28545,-0.688418,-0.241453,0.722829,-0.854413,0.0828917
-2.46985,1.6887,0.126495,-0.285482,-0.397051,0.0773148,-0.0873486,0.0731478,-0.683512,-0.267198,-0.253066,-0.440679
0.663067,1.97765,0.996309,-0.714624,-0.100735,0.0248132,0.491459,0.558412,-0.0697195,0.110652,-0.158017,0.0105431
2.26194,1.45053,-0.726584,-0.195173,0.492827,0.124465,-0.552729,-0.451268,-0.66569,0.412443,-0.866226,-0.199581
-1.23564,-0.682665,0.808629,0.343473,-0.80813,0.0613143,-0.336032,-0.487695,0.40578,0.168043,-0.832383,0.177189
-0.876943,2.77614,-0.411632,-0.554895,-0.0606723,0.208082,0.135929,-0.25673,-0.596131,0.277573,-0.34739,-0.82038
-1.36666,-2.56148,-0.429091,0.516111,-0.289477,0.0338954,0.0970118,0.294899,-0.661186,0.75687,-0.453744,0.0327925
0.720567,2.19492,-0.950682,-0.638201,0.275987,0.00200551,-0.344408,-0.698395,-0.271457,0.662651,-0.836507,-0.166586
1.12674,-0.428892,0.607404,0.452164,1.20505,-0.010925,0.515414,-0.146955,0.702606,-0.297058,-0.815539,-0.0263608
-1.73996,1.97084,-0.777402,-0.397818,-0.251864,0.0409496,0.627459,-0.420832,-0.629375,0.620838,-0.583169,-0.752945
0.816701,0.637579,0.26627,-0.644718,0.859416,0.153294,0.14489,0.289337,0.921583,0.427408,-0.712093,-0.345665
-1.86057,-1.95919,0.712295,0.437617,-0.430465,-0.00862304,-0.101669,-0.335136,-0.27608,0.477064,-0.608068,-0.0990961
2.33032,-1.14789,-0.801723,0.11285,0.588755,-0.095343,-0.462561,0.702211,-0.591609,0.30358,-1.25138,0.654536
-2.23758,0.879791,-0.914616,-0.123333,-0.455062,0.000808996,0.932009,-0.597653,-0.448236,0.822182,-1.10715,-0.464854
2.55116,-0.748304,0.752456,0.162571,0.533353,0.000909897,0.544178,0.0803243,-0.468744,-0.441999,-0.476214,0.277752
-2.66848,0.00174684,-0.743734,-0.0333738,-0.679711,0.0426328,0.491737,-0.0500435,-0.551599,0.320628,-1.08017,-0.341794
-0.897979,0.45592,-0.118867,-0.625007,-1.17093,-0.166346,0.0764092,-0.110326,1.02688,-0.301653,-0.780646,0.402575
