x,y,z,wedge_x,wedge_y,wedge_z
0.352346,-2.42343,0.893576,0.0923797,0.40089,-0.607108
1.40939,0.136919,-0.811768,0.44138,0.115776,1.31015
-2.11554,-0.901812,0.954022,0.361532,0.231283,-0.746049
0.468102,1.21035,0.711896,-0.243729,0.864362,-0.871355
0.31337,-2.98259,0.0445199,0.106893,0.427779,0.0816751
-2.82929,0.368704,-0.521557,0.962926,0.147777,0.341338
-2.42053,-0.771036,-0.84143,1.09874,0.172695,0.956555
-0.761901,2.72387,0.560106,0.203779,-0.881789,-0.44432
-1.54117,0.431224,-0.916675,-0.185388,0.129588,1.17665
0.960312,0.283665,0.0515829,1.92012,0.64644,0.14996
0.890096,-2.2681,-0.899702,0.0654657,0.503823,0.97003
2.03344,-1.33574,0.901435,-0.307847,0.42726,-0.419842
0.0403408,-2.42485,0.905106,0.159407,0.274422,-0.754774
-2.95741,0.0813672,-0.285003,0.988676,0.113721,0.228215
1.25557,-1.87822,0.965812,-0.303262,0.354221,-0.78409
1.08195,0.0259797,0.397189,1.9561,0.155404,-0.677504
-1.2581,-2.15685,0.867773,0.301003,0.0778886,-1.01248
0.168557,-1.53687,0.891047,0.128521,-0.64639,-1.6114
-0.702172,1.34334,0.874952,0.147896,0.149611,-1.14048
0.757466,-0.956857,-0.626255,0.868297,-1.13455,1.18709
1.0167,0.00121376,-0.182007,1.90528,-0.106484,0.596059
-1.9996,-2.18702,-0.268253,0.397143,0.395596,0.374015
-0.742263,2.23541,-0.934706,0.141435,-0.257532,1.33773
-1.35318,-1.41633,-0.999153,0.199437,0.118813,1.26918
-0.0146034,1.71062,0.957232,-0.0405839,-0.0292324,-0.731283
0.418516,1.6207,0.945324,-0.202457,0.174364,-0.697965
-0.726806,-0.737482,0.263846,-1.37859,-1.39413,-0.49129
-1.73056,0.0333331,0.963107,0.00995828,-0.055933,-1.00682
0.918662,2.20923,0.9197,-0.338831,-0.35492,-0.444757
1.75817,-1.52712,0.944405,-0.364228,0.45944,-0.561658
0.942362,-0.858711,0.688668,0.801758,-0.825707,-1.00555
-1.41304,-0.45489,0.85686,-0.523868,-0.0739111,-0.945337
-0.798674,-2.82143,-0.361689,0.14135,0.235533,0.597531
-1.15394,0.363853,-0.613038,-1.10959,0.383822,0.979294
0.852434,-2.54476,-0.729726,0.120471,0.539118,0.695408
1.41504,-2.43244,0.580743,-0.485071,0.537086,-0.502669
0.26388,-2.95818,0.243404,0.0863975,0.381376,-0.0743697
0.107678,2.49984,-0.864774,0.0748643,-0.335111,1.39014
1.06382,0.16499,0.383697,1.95203,0.333951,-0.655987
-0.572452,-0.880526,-0.313014,-0.910467,-1.72924,0.590859
-1.57638,0.983012,0.989832,0.277069,0.106359,-1.16894
0.855604,-0.670062,0.407416,1.35126,-1.03798,-0.602316
1.70128,-2.06051,0.740473,-0.524678,0.556683,-0.552489
-2.93144,-0.631163,-0.0525597,0.875943,0.0870581,0.127032
-0.752533,0.729767,-0.306929,-1.15384,1.20262,0.581191
-0.648348,-2.73763,0.581761,0.185783,0.0977736,-0.559072
-0.655495,-2.51165,-0.803152,0.173605,0.336101,1.37075
-0.451953,-0.997335,0.425327,-0.733529,-1.49489,-0.883065
0.734947,-1.12001,-0.75093,0.675827,-0.954273,1.25513
-2.25525,-1.1908,0.834949,0.377737,0.308436,-0.605819
-1.20145,-0.121523,0.609981,-1.07153,-0.129882,-0.802213
-0.994442,-0.106046,0.012648,-1.60655,-0.248219,0.107364
0.766529,-0.642442,0.0172616,1.50585,-1.32845,0.155272
-1.62319,1.80081,-0.905478,0.233176,-0.15615,0.932001
0.546143,-0.83811,0.0264526,1.11827,-1.86956,-0.023064
-1.67529,-0.0514846,0.946086,-0.0881588,-0.0528217,-0.993703
1.62361,0.964872,0.993784,0.00226978,0.334885,-1.69376
-1.56153,0.518436,0.934995,0.0698706,0.0810497,-1.09238
-0.259821,0.981255,0.172955,-0.615277,1.67358,-0.229782
-1.88106,-0.332989,0.995969,0.251744,0.0823989,-0.844063
1.80205,-2.37485,0.19322,-0.503835,0.412407,-0.302314
0.992229,2.09001,0.949562,-0.348412,-0.295855,-0.483372
-1.10465,0.173361,-0.471567,-1.42794,0.208755,0.916298
-1.62549,-0.927196,0.991689,0.0911811,0.19628,-0.966536
0.187339,-1.49653,0.870711,0.12894,-0.675202,-1.6079
1.81383,-0.705298,0.998548,0.300056,-0.248386,-0.685968
-2.67936,-0.881905,0.571264,0.610303,0.127306,-0.251577
2.13553,-1.1459,0.905876,-0.256384,0.369105,-0.389075
-1.02033,1.68734,0.999604,0.442376,-0.255126,-1.13031
0.22754,-2.52213,-0.846509,0.196994,0.456654,0.968214
0.187753,-2.17171,0.983701,0.169564,0.261344,-0.84219
-2.34566,-0.783046,-0.881112,1.10033,0.175069,1.01963
0.902125,1.7377,-0.999114,-0.162598,-0.0943912,1.20716
-2.25545,1.95832,-0.160811,0.445416,-0.301978,0.0546701
-0.513446,1.9563,-0.999746,0.122055,-0.072173,1.48692
2.69031,-0.5681,0.661845,-0.379602,0.157375,-0.408369
-1.80123,-2.31079,-0.367875,0.354755,0.402847,0.496344
2.14212,-1.37767,-0.837203,-0.813578,0.0644636,1.16183
-0.303733,1.01772,0.346833,-0.678596,1.52504,-0.494037
-0.979363,0.468845,0.405269,-1.24355,0.810306,-0.622711
-2.71801,-1.2246,0.193268,0.595441,0.115074,0.0268152
-1.3466,1.74216,0.979403,0.479463,-0.307649,-1.07694
-1.71504,0.480789,-0.97576,-0.0117224,0.0962972,1.13497
-2.24675,-1.61746,0.639971,0.365167,0.351341,-0.491348
2.95142,0.530138,-0.0518451,-0.812902,-0.152247,0.14705
-1.59952,2.52706,0.135814,0.297004,-0.727325,-0.264364
2.99839,0.0041767,-0.056685,-0.824354,-0.168708,0.127806
-1.70343,0.187652,0.958149,0.0493256,-0.048794,-1.02023
-0.801875,-0.646575,0.243421,-1.44258,-1.28408,-0.449359
0.867924,0.573956,-0.281834,1.56145,1.21391,0.653478
0.087091,1.75187,0.969278,-0.0766187,-0.0469153,-0.696099
0.726875,-2.05982,0.982868,-0.114643,0.321249,-0.802858
1.58506,-2.48792,0.312416,-0.478364,0.469915,-0.372482
-1.86167,1.5853,-0.895433,0.282707,-0.138958,0.863796
1.17207,-2.74516,-0.173109,-0.0540346,0.500813,0.163781
-0.45898,2.6654,0.709579,0.127237,-0.898015,-0.425257
-0.717941,-2.53698,-0.77119,0.174665,0.332494,1.32287
-1.74238,-0.511635,-0.982917,0.330066,0.0100248,1.36604
-1.86133,0.735612,-0.999999,0.16955,0.0681154,1.04871
-0.686745,-1.03048,0.647987,-0.586272,-0.72804,-1.2338
2.92489,0.246672,0.353915,-0.735091,-0.177111,-0.152302
0.85444,1.39321,-0.930752,-0.109132,0.236837,1.30333
-0.807992,2.85987,-0.235727,0.14021,-0.747369,0.254715
-0.615951,-1.32106,-0.840122,-0.153997,-0.308931,1.41575
-0.570221,-2.02114,0.994984,0.290517,-0.0338267,-1.32207
-0.432626,-0.930901,-0.22877,-0.760814,-1.92557,0.501758
0.300657,-2.70507,0.692182,0.0617617,0.373459,-0.482306
1.57939,0.862489,-0.979702,-0.392436,0.257232,1.40218
1.2069,0.947012,-0.884834,-0.150346,0.382353,1.37318
0.648676,-0.832469,0.328111,1.04814,-1.47866,-0.611034
-1.86505,2.34792,0.0544137,0.340784,-0.645241,-0.248438
-2.6628,-1.21989,0.370262,0.566174,0.139155,-0.0828759
-1.58511,-0.034892,-0.910048,-0.377854,-0.0176322,1.32055
-1.15169,-1.176,-0.935251,-0.0514523,-0.00625109,1.32232
0.982418,0.515799,-0.455162,1.39167,0.877742,0.852667
0.265379,-2.12319,0.990192,0.144668,0.267215,-0.834728
1.05761,1.03658,-0.854707,-0.0827945,0.431221,1.35278
-1.16533,-2.533,0.615412,0.313048,0.102176,-0.817373
-1.06592,0.752725,-0.718915,-0.655171,0.585904,1.10219
-1.10017,0.0535341,-0.438911,-1.44783,0.0848932,0.916488
-0.654108,-1.2204,0.78825,-0.385122,-0.462272,-1.41832
-1.51093,1.58879,0.981292,0.465962,-0.230183,-1.08973
1.76449,0.525129,-0.987275,-0.444288,0.226612,1.42379
2.3592,-0.539629,0.907463,-0.209785,0.161474,-0.595691
-2.52395,-0.362074,0.835306,0.644904,0.0849195,-0.52353
-0.0655297,-1.3266,-0.740747,-0.0572891,-0.995906,1.37766
-1.43921,-0.286699,-0.846424,-0.407905,-0.0889789,1.36107
1.18791,-2.53738,0.597749,-0.414589,0.529622,-0.488979
-1.76656,-0.759405,0.997021,0.201117,0.198965,-0.887149
2.01777,1.96168,0.580626,-0.519293,-0.387177,-0.389352
-1.79461,-2.223,-0.515347,0.371988,0.402515,0.571565
1.39913,2.65219,0.0526696,-0.433973,-0.925994,-0.00900608
0.628178,-1.25908,0.805265,0.318176,-0.80084,-1.34318
-1.07141,-2.31684,0.833458,0.312517,0.0565937,-1.03765
0.949245,-0.377153,0.205894,1.7976,-0.76817,-0.119034
-1.95157,-2.05431,-0.552498,0.46513,0.384517,0.583449
0.269716,1.71429,-0.964352,0.0797921,0.387194,1.52668
-1.27492,-0.478437,0.769817,-0.692281,-0.146474,-0.928553
0.325603,-2.36528,0.921832,0.105489,0.383418,-0.642175
-0.408208,-1.67197,-0.960315,-0.11033,-0.289308,1.50318
-0.566849,0.865351,-0.260331,-0.862365,1.5223,0.594774
-1.01654,-1.50291,-0.982627,-0.0197058,0.0263358,1.36239
2.71904,-1.17118,0.278118,-0.46806,0.298939,-0.0559476
-0.981418,-2.26052,0.885642,0.303862,0.0388035,-1.10333
-1.0585,1.1662,0.905166,0.0788022,0.251254,-1.21051
0.865522,-0.543509,0.20871,1.62245,-1.03847,-0.175087
0.512527,-0.966172,-0.422627,0.902774,-1.46276,1.00786
0.659946,-0.848772,-0.380325,1.06997,-1.38358,0.950949
0.811305,0.644484,-0.266391,1.50998,1.35525,0.632143
-0.275311,1.04955,-0.403575,-0.252484,1.84587,1.03784
0.282259,-1.09567,0.495592,0.440018,-1.41949,-1.11325
-0.282529,1.79789,0.983658,0.0887635,-0.162066,-0.811982
0.900467,0.449626,-0.113665,1.74661,1.01749,0.406247
-1.10775,-2.48521,0.693022,0.315567,0.0814973,-0.906112
0.607908,-1.90057,-0.99999,0.106466,0.294904,1.20545
-1.85918,-2.29889,-0.291423,0.360942,0.398864,0.437121
-1.6517,2.43555,0.333391,0.335586,-0.710661,-0.368543
-2.04826,-0.807592,-0.979442,1.00341,0.156212,1.19657
2.14392,0.291668,0.986515,-0.055504,-0.00369624,-1.315
-1.36986,-0.569044,0.856194,-0.492299,-0.0583716,-0.977369
1.85167,-2.33218,0.20917,-0.51079,0.41361,-0.304159
2.62981,1.40414,-0.193021,-0.737053,-0.131658,0.35377
-0.79893,0.719486,-0.380335,-1.12088,1.10644,0.68335
1.46382,2.47035,0.490437,-0.451419,-0.701123,-0.199219
-1.14118,1.07153,0.900622,0.037288,0.292449,-1.21326
