x,y,z,form0_x,form0_y,form0_z,form1_x,form1_y,form1_z,form2_x,form2_y,form2_z
-0.34358,-0.117903,-0.931693,0.544019,-0.840085,0.765834,-6.40015,-9.85926,4.23317,-9.55338,6.32272,2.85972
-0.564748,-0.378247,-0.733477,0.759199,0.428685,1.27531,-5.55315,-8.27391,7.723,-9.48327,7.31715,3.69457
0.432202,-0.608508,0.665522,-0.359106,1.43135,-0.335527,2.59971,6.46338,4.89715,3.67473,-5.83834,-7.9978
0.566301,0.734573,0.373773,-0.300092,-0.707768,-1.26727,3.32156,3.43777,-10.7191,7.63949,-5.07896,-1.57515
-0.223386,0.148734,0.963316,0.826645,0.623704,-1.19858,5.36092,11.1481,-0.334239,10.124,-4.89823,3.12266
0.724634,-0.460129,0.513018,-0.804045,1.00626,-0.691374,2.37808,4.60515,1.13011,3.0431,-6.7231,-10.6868
0.946359,0.262521,0.18838,-1.28772,-0.291068,-0.359833,1.40356,0.918444,-8.3813,2.86649,-5.8451,-8.73384
0.439742,-0.894688,0.0784865,-0.171206,1.42936,0.914669,-0.219784,0.259242,7.56361,-3.02939,-2.17935,-10.0882
-0.170399,0.10022,-0.980265,-0.367298,-1.58256,0.615472,-5.35446,-9.85768,-0.423045,-9.42,6.49155,2.61956
0.395731,-0.721937,0.567629,-0.234283,1.57883,-0.117332,2.2121,5.74006,5.66817,2.73182,-5.22917,-8.15957
0.970815,0.0608002,-0.231996,-2.17242,-1.96617,0.164259,-1.02703,-3.42956,-6.85343,-1.81683,-3.43504,-10.47
-0.408391,0.462958,-0.786694,0.769346,-2.124,0.222223,-4.76565,-8.89818,-3.04317,-6.15774,6.96682,7.07548
0.87655,0.472108,0.0936696,-1.40439,-0.479567,-0.274628,1.17746,0.177645,-10.9712,3.26205,-4.89309,-6.6412
-0.55465,-0.790395,-0.260075,1.0014,0.414623,2.68606,-2.47083,-2.76423,11.8735,-6.7025,4.34121,1.12028
-0.145904,0.966379,0.211716,0.104524,-1.33942,-2.35958,1.98243,2.91351,-11.0918,7.09376,-0.535556,8.50189
-0.0750638,-0.244831,-0.966656,-0.485383,-0.8093,1.0327,-6.46116,-10.652,3.10901,-10.7018,5.90282,-0.38103
0.696519,-0.256704,-0.670048,-0.797485,-0.655442,0.567061,-4.1534,-8.3164,-1.29262,-8.06222,1.27167,-8.08404
0.696766,0.712861,0.0796619,-1.18905,-0.940913,-0.444258,1.29931,-0.111162,-12.4997,4.10663,-3.78304,-3.47219
0.644117,-0.732663,0.219815,-0.545247,1.18686,0.813294,0.548519,1.44855,4.35875,-1.33529,-4.23704,-11.7265
